------------------------------------------
Process             Events after each cut
------------------------------------------
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
------------------------------------------
DY                   & $ 19 \pm9 $                           & $ 35 \pm18 $                          & $ 112 \pm25 $                         & $ 133 \pm31 $                         & $ 134 \pm29 $                         & $ 122 \pm25 $                         & $ 119 \pm26 $                         & $ 53 \pm23 $                          & $ 45 \pm19 $                          & $ 53 \pm17 $                          & $ 54 \pm20 $                          & $ 72 \pm18 $                          & $ 69 \pm19 $                          & $ 9 \pm13 $                           & $ 36 \pm14 $                          & $ 15 \pm12 $                          & $ 42 \pm12 $                          & $ 18 \pm10 $                          & $ 17 \pm11 $                          & $ -0 \pm7 $                           & $ 1.0 \pm2.3 $                        & $ 3.6 \pm2.6 $                        & $ 1.2 \pm1.9 $                        & $ 1.7 \pm1.7 $                        & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                           
#gamma+jets          & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                           
Top                  & $ 187 \pm18 $                         & $ [ 0.76 \pm0.04 ] \times10^{3} $     & $ [ 0.82 \pm0.04 ] \times10^{3} $     & $ [ 1.06 \pm0.04 ] \times10^{3} $     & $ [ 0.99 \pm0.04 ] \times10^{3} $     & $ [ 0.87 \pm0.04 ] \times10^{3} $     & $ [ 0.71 \pm0.04 ] \times10^{3} $     & $ [ 0.70 \pm0.04 ] \times10^{3} $     & $ [ 0.60 \pm0.04 ] \times10^{3} $     & $ 552 \pm30 $                         & $ 515 \pm30 $                         & $ 417 \pm28 $                         & $ 410 \pm26 $                         & $ 336 \pm26 $                         & $ 289 \pm23 $                         & $ 284 \pm22 $                         & $ 252 \pm21 $                         & $ 164 \pm18 $                         & $ 152 \pm17 $                         & $ 127 \pm15 $                         & $ 115 \pm13 $                         & $ 65 \pm10 $                          & $ 40 \pm7 $                           & $ 15 \pm5 $                           & $ 7 \pm4 $                            & $ 3.3 \pm1.9 $                        & $ 0.9 \pm1.2 $                        & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                           
Multiboson           & $ 0.7 \pm0.5 $                        & $ 1.8 \pm0.7 $                        & $ 2.2 \pm0.8 $                        & $ 3.0 \pm0.9 $                        & $ 3.5 \pm1.1 $                        & $ 5.3 \pm1.2 $                        & $ 2.0 \pm0.8 $                        & $ 1.5 \pm0.6 $                        & $ 0.43 \pm0.30 $                      & $ 0.42 \pm0.33 $                      & $ 0.7 \pm0.5 $                        & $ 1.0 \pm0.6 $                        & $ 1.0 \pm0.6 $                        & $ 0.8 \pm0.5 $                        & $ 0.5 \pm0.4 $                        & $ 0.6 \pm0.4 $                        & $ 0.5 \pm0.4 $                        & $ 0.32 \pm0.32 $                      & $ 0.27 \pm0.27 $                      & $ 0.47 \pm0.34 $                      & $ 0.7 \pm0.5 $                        & $ 0 \pm0 $                            & $ 0.29 \pm0.29 $                      & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                           
W                    & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                           
QCD                  & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                           
------------------------------------------
Total                & $ 207 \pm21 $                         & $ [ 0.80 \pm0.04 ] \times10^{3} $     & $ [ 0.94 \pm0.05 ] \times10^{3} $     & $ [ 1.20 \pm0.05 ] \times10^{3} $     & $ [ 1.13 \pm0.05 ] \times10^{3} $     & $ [ 0.99 \pm0.05 ] \times10^{3} $     & $ [ 0.83 \pm0.05 ] \times10^{3} $     & $ [ 0.75 \pm0.04 ] \times10^{3} $     & $ [ 0.65 \pm0.04 ] \times10^{3} $     & $ 605 \pm35 $                         & $ [ 0.57 \pm0.04 ] \times10^{3} $     & $ 490 \pm33 $                         & $ 481 \pm32 $                         & $ 346 \pm29 $                         & $ 325 \pm27 $                         & $ 300 \pm25 $                         & $ 295 \pm24 $                         & $ 183 \pm21 $                         & $ 169 \pm20 $                         & $ 127 \pm17 $                         & $ 117 \pm14 $                         & $ 69 \pm10 $                          & $ 42 \pm8 $                           & $ 17 \pm5 $                           & $ 7 \pm4 $                            & $ 3.3 \pm1.9 $                        & $ 0.9 \pm1.2 $                        & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                           
------------------------------------------
Data                 & 160                                   & 723                                   & 882                                   & 1124                                  & 1055                                  & 881                                   & 877                                   & 679                                   & 635                                   & 554                                   & 522                                   & 454                                   & 424                                   & 392                                   & 333                                   & 269                                   & 237                                   & 196                                   & 162                                   & 112                                   & 86                                    & 69                                    & 40                                    & 17                                    & 13                                    & 0                                     & 0                                     & 0                                     & 0                                     & 0                                    
