------------------------------------------
Process             Events after each cut
------------------------------------------
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
------------------------------------------
DY                   & $ 19 \pm9 $                           & $ 35 \pm18 $                          & $ 112 \pm25 $                         & $ 133 \pm31 $                         & $ 134 \pm29 $                         & $ 122 \pm25 $                         & $ 119 \pm26 $                         & $ 53 \pm23 $                          & $ 45 \pm19 $                          & $ 53 \pm17 $                          & $ 54 \pm20 $                          & $ 72 \pm18 $                          & $ 69 \pm19 $                          & $ 9 \pm13 $                           & $ 36 \pm14 $                          & $ 15 \pm12 $                          & $ 42 \pm12 $                          & $ 18 \pm10 $                          & $ 17 \pm11 $                          & $ -0 \pm7 $                           & $ 1.0 \pm2.3 $                        & $ 3.6 \pm2.6 $                        & $ 1.2 \pm1.9 $                        & $ 1.7 \pm1.7 $                        & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                           
#gamma+jets          & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                           
Top                  & $ 172 \pm28 $                         & $ [ 0.76 \pm0.06 ] \times10^{3} $     & $ [ 0.80 \pm0.06 ] \times10^{3} $     & $ [ 1.03 \pm0.07 ] \times10^{3} $     & $ [ 0.96 \pm0.07 ] \times10^{3} $     & $ [ 0.87 \pm0.06 ] \times10^{3} $     & $ [ 0.64 \pm0.06 ] \times10^{3} $     & $ [ 0.68 \pm0.05 ] \times10^{3} $     & $ [ 0.52 \pm0.06 ] \times10^{3} $     & $ [ 0.57 \pm0.05 ] \times10^{3} $     & $ [ 0.52 \pm0.05 ] \times10^{3} $     & $ [ 0.39 \pm0.04 ] \times10^{3} $     & $ [ 0.42 \pm0.04 ] \times10^{3} $     & $ [ 0.31 \pm0.04 ] \times10^{3} $     & $ [ 0.26 \pm0.04 ] \times10^{3} $     & $ 294 \pm33 $                         & $ 253 \pm32 $                         & $ 158 \pm28 $                         & $ 120 \pm27 $                         & $ 114 \pm24 $                         & $ 120 \pm20 $                         & $ 74 \pm15 $                          & $ 44 \pm11 $                          & $ 14 \pm7 $                           & $ 3 \pm5 $                            & $ 3.7 \pm2.3 $                        & $ 0.7 \pm1.5 $                        & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                           
Multiboson           & $ 0.7 \pm0.5 $                        & $ 1.8 \pm0.7 $                        & $ 2.2 \pm0.8 $                        & $ 3.0 \pm0.9 $                        & $ 3.5 \pm1.1 $                        & $ 5.3 \pm1.2 $                        & $ 2.0 \pm0.8 $                        & $ 1.5 \pm0.6 $                        & $ 0.43 \pm0.30 $                      & $ 0.42 \pm0.33 $                      & $ 0.7 \pm0.5 $                        & $ 1.0 \pm0.6 $                        & $ 1.0 \pm0.6 $                        & $ 0.8 \pm0.5 $                        & $ 0.5 \pm0.4 $                        & $ 0.6 \pm0.4 $                        & $ 0.5 \pm0.4 $                        & $ 0.32 \pm0.32 $                      & $ 0.27 \pm0.27 $                      & $ 0.47 \pm0.34 $                      & $ 0.7 \pm0.5 $                        & $ 0 \pm0 $                            & $ 0.29 \pm0.29 $                      & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                           
W                    & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                           
QCD                  & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                           
------------------------------------------
Total                & $ 191 \pm30 $                         & $ [ 0.80 \pm0.06 ] \times10^{3} $     & $ [ 0.91 \pm0.07 ] \times10^{3} $     & $ [ 1.16 \pm0.07 ] \times10^{3} $     & $ [ 1.10 \pm0.07 ] \times10^{3} $     & $ [ 1.00 \pm0.07 ] \times10^{3} $     & $ [ 0.76 \pm0.07 ] \times10^{3} $     & $ [ 0.74 \pm0.06 ] \times10^{3} $     & $ [ 0.57 \pm0.06 ] \times10^{3} $     & $ [ 0.63 \pm0.05 ] \times10^{3} $     & $ [ 0.57 \pm0.05 ] \times10^{3} $     & $ [ 0.46 \pm0.05 ] \times10^{3} $     & $ [ 0.49 \pm0.04 ] \times10^{3} $     & $ [ 0.32 \pm0.04 ] \times10^{3} $     & $ [ 0.30 \pm0.04 ] \times10^{3} $     & $ 309 \pm35 $                         & $ 296 \pm34 $                         & $ 176 \pm30 $                         & $ 138 \pm29 $                         & $ 115 \pm25 $                         & $ 121 \pm20 $                         & $ 78 \pm15 $                          & $ 45 \pm12 $                          & $ 16 \pm7 $                           & $ 3 \pm5 $                            & $ 3.7 \pm2.3 $                        & $ 0.7 \pm1.5 $                        & $ 0 \pm0 $                            & $ 0 \pm0 $                            & $ 0 \pm0 $                           
------------------------------------------
Data                 & 160                                   & 723                                   & 882                                   & 1124                                  & 1055                                  & 881                                   & 877                                   & 679                                   & 635                                   & 554                                   & 522                                   & 454                                   & 424                                   & 392                                   & 333                                   & 269                                   & 237                                   & 196                                   & 162                                   & 112                                   & 86                                    & 69                                    & 40                                    & 17                                    & 13                                    & 0                                     & 0                                     & 0                                     & 0                                     & 0                                    
